user_id,sn
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112796
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112461
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113333
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112603
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113369
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113516
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113769
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113010
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112677
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113696
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113065
2c3f49c5-e2da-439f-a1bb-e21963a79c83,103611
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113634
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113481
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112523
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113607
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112810
2c3f49c5-e2da-439f-a1bb-e21963a79c83,78427
2c3f49c5-e2da-439f-a1bb-e21963a79c83,52512
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112273
2c3f49c5-e2da-439f-a1bb-e21963a79c83,98172
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112470
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96580
2c3f49c5-e2da-439f-a1bb-e21963a79c83,68751
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112582
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112487
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113228
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112816
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113876
2c3f49c5-e2da-439f-a1bb-e21963a79c83,102857
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112879
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113947
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112433
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113468
2c3f49c5-e2da-439f-a1bb-e21963a79c83,50007
2c3f49c5-e2da-439f-a1bb-e21963a79c83,79961
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112854
2c3f49c5-e2da-439f-a1bb-e21963a79c83,111262
2c3f49c5-e2da-439f-a1bb-e21963a79c83,73016
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112553
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113442
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112698
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113719
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112414
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113305
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113274
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113088
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113102
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112873
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113595
2c3f49c5-e2da-439f-a1bb-e21963a79c83,76249
2c3f49c5-e2da-439f-a1bb-e21963a79c83,101464
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112453
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112747
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113637
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112565
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113256
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96523
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113674
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113536
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113653
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113310
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113748
2c3f49c5-e2da-439f-a1bb-e21963a79c83,71308
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113718
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112985
2c3f49c5-e2da-439f-a1bb-e21963a79c83,434
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113560
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112534
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113910
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112992
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113141
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113035
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113264
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80414
2c3f49c5-e2da-439f-a1bb-e21963a79c83,103114
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113012
2c3f49c5-e2da-439f-a1bb-e21963a79c83,47618
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113052
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113183
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113107
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113346
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112587
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112918
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113591
2c3f49c5-e2da-439f-a1bb-e21963a79c83,92275
2c3f49c5-e2da-439f-a1bb-e21963a79c83,109401
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113821
2c3f49c5-e2da-439f-a1bb-e21963a79c83,85322
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112960
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113135
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113352
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113186
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113348
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112575
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112964
2c3f49c5-e2da-439f-a1bb-e21963a79c83,70228
2c3f49c5-e2da-439f-a1bb-e21963a79c83,66252
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113901
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113954
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112888
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113475
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112927
2c3f49c5-e2da-439f-a1bb-e21963a79c83,38204
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112853
2c3f49c5-e2da-439f-a1bb-e21963a79c83,95727
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112607
2c3f49c5-e2da-439f-a1bb-e21963a79c83,72058
2c3f49c5-e2da-439f-a1bb-e21963a79c83,92148
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113580
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113181
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113036
2c3f49c5-e2da-439f-a1bb-e21963a79c83,110719
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113593
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112846
2c3f49c5-e2da-439f-a1bb-e21963a79c83,64342
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113461
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113752
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113771
2c3f49c5-e2da-439f-a1bb-e21963a79c83,93688
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113383
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113185
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113628
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112569
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113139
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112469
2c3f49c5-e2da-439f-a1bb-e21963a79c83,105050
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80434
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80451
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113380
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113530
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113584
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113831
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113154
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113524
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113685
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113513
2c3f49c5-e2da-439f-a1bb-e21963a79c83,109284
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113416
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113826
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80767
2c3f49c5-e2da-439f-a1bb-e21963a79c83,90129
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113272
2c3f49c5-e2da-439f-a1bb-e21963a79c83,101709
2c3f49c5-e2da-439f-a1bb-e21963a79c83,91869
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113121
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112938
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113140
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113975
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113357
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112783
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113845
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113587
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113501
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112526
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112901
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112692
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113667
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112750
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112959
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112808
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113602
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113189
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113547
2c3f49c5-e2da-439f-a1bb-e21963a79c83,56768
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112571
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113042
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113389
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96525
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112436
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113252
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113445
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113208
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80570
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96517
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113435
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113485
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112975
2c3f49c5-e2da-439f-a1bb-e21963a79c83,38140
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112471
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112906
2c3f49c5-e2da-439f-a1bb-e21963a79c83,49866
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113281
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113707
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113759
2c3f49c5-e2da-439f-a1bb-e21963a79c83,85205
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113496
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113691
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113377
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113953
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113050
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113286
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113730
2c3f49c5-e2da-439f-a1bb-e21963a79c83,104514
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113922
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113582
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113279
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113443
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113838
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112883
2c3f49c5-e2da-439f-a1bb-e21963a79c83,108327
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80438
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112974
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113438
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113836
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112528
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113248
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113835
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112925
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113944
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113458
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112931
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113532
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113722
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113267
2c3f49c5-e2da-439f-a1bb-e21963a79c83,68752
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113055
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112547
2c3f49c5-e2da-439f-a1bb-e21963a79c83,29784
2c3f49c5-e2da-439f-a1bb-e21963a79c83,53062
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113294
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113364
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113489
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113878
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113649
2c3f49c5-e2da-439f-a1bb-e21963a79c83,90156
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113738
2c3f49c5-e2da-439f-a1bb-e21963a79c83,90003
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112848
2c3f49c5-e2da-439f-a1bb-e21963a79c83,102378
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112477
2c3f49c5-e2da-439f-a1bb-e21963a79c83,31466
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112664
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113244
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113893
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113828
2c3f49c5-e2da-439f-a1bb-e21963a79c83,82419
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113879
2c3f49c5-e2da-439f-a1bb-e21963a79c83,74580
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113573
2c3f49c5-e2da-439f-a1bb-e21963a79c83,64801
2c3f49c5-e2da-439f-a1bb-e21963a79c83,74297
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113092
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112614
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113339
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113254
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112425
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112977
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113368
2c3f49c5-e2da-439f-a1bb-e21963a79c83,106990
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112609
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113444
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113556
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113209
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113395
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113576
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113919
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112792
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112669
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112730
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112738
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113549
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113229
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112688
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113249
2c3f49c5-e2da-439f-a1bb-e21963a79c83,53052
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113527
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113888
2c3f49c5-e2da-439f-a1bb-e21963a79c83,71954
2c3f49c5-e2da-439f-a1bb-e21963a79c83,67203
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96526
2c3f49c5-e2da-439f-a1bb-e21963a79c83,42143
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113270
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113217
2c3f49c5-e2da-439f-a1bb-e21963a79c83,99986
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113651
2c3f49c5-e2da-439f-a1bb-e21963a79c83,110243
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113841
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113846
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113467
2c3f49c5-e2da-439f-a1bb-e21963a79c83,62671
2c3f49c5-e2da-439f-a1bb-e21963a79c83,105063
2c3f49c5-e2da-439f-a1bb-e21963a79c83,109025
2c3f49c5-e2da-439f-a1bb-e21963a79c83,91929
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112541
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113111
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112966
2c3f49c5-e2da-439f-a1bb-e21963a79c83,75930
2c3f49c5-e2da-439f-a1bb-e21963a79c83,108265
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113740
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113949
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112916
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113086
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113391
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113075
2c3f49c5-e2da-439f-a1bb-e21963a79c83,66581
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113645
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113529
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113699
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112522
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113128
2c3f49c5-e2da-439f-a1bb-e21963a79c83,107915
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113967
2c3f49c5-e2da-439f-a1bb-e21963a79c83,98233
2c3f49c5-e2da-439f-a1bb-e21963a79c83,102029
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113319
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113492
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113690
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112745
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113904
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113673
2c3f49c5-e2da-439f-a1bb-e21963a79c83,71094
2c3f49c5-e2da-439f-a1bb-e21963a79c83,86675
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113110
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113658
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113785
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112531
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113231
2c3f49c5-e2da-439f-a1bb-e21963a79c83,93033
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112445
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112482
2c3f49c5-e2da-439f-a1bb-e21963a79c83,59487
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112663
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112845
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113201
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112627
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113661
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113787
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113783
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80201
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113283
2c3f49c5-e2da-439f-a1bb-e21963a79c83,77679
2c3f49c5-e2da-439f-a1bb-e21963a79c83,82626
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96528
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113085
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113309
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113554
2c3f49c5-e2da-439f-a1bb-e21963a79c83,109203
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113936
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113453
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112746
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113708
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113946
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113833
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113784
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112699
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112982
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113969
2c3f49c5-e2da-439f-a1bb-e21963a79c83,94033
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80454
2c3f49c5-e2da-439f-a1bb-e21963a79c83,78527
2c3f49c5-e2da-439f-a1bb-e21963a79c83,75748
2c3f49c5-e2da-439f-a1bb-e21963a79c83,109573
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113564
2c3f49c5-e2da-439f-a1bb-e21963a79c83,94601
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112465
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112829
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112695
