user_id,sn
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112276
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113898
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113441
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113472
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113721
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112840
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113643
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112729
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112976
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113706
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113713
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112581
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112991
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112413
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112755
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112655
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112732
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112961
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113770
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113886
2c3f49c5-e2da-439f-a1bb-e21963a79c83,98483
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112718
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113526
2c3f49c5-e2da-439f-a1bb-e21963a79c83,95849
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80231
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112797
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113403
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113902
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113976
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112708
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113938
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113709
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112793
2c3f49c5-e2da-439f-a1bb-e21963a79c83,102845
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113194
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113983
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112876
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113522
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113519
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113568
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113162
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113559
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113778
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113662
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113432
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112678
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113728
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113018
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113109
2c3f49c5-e2da-439f-a1bb-e21963a79c83,52206
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113972
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112642
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113446
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113356
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113753
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113768
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113304
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112432
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113736
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113408
2c3f49c5-e2da-439f-a1bb-e21963a79c83,85514
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112490
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113832
2c3f49c5-e2da-439f-a1bb-e21963a79c83,102578
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112501
2c3f49c5-e2da-439f-a1bb-e21963a79c83,108367
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113847
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113001
2c3f49c5-e2da-439f-a1bb-e21963a79c83,32837
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113819
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112524
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113884
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112611
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112685
2c3f49c5-e2da-439f-a1bb-e21963a79c83,55155
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113300
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113263
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113553
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113903
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113714
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112843
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113240
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113512
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113455
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113091
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113420
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113158
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113448
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113929
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113589
2c3f49c5-e2da-439f-a1bb-e21963a79c83,83267
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112893
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113393
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113948
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113149
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113964
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112667
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112435
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113668
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113523
2c3f49c5-e2da-439f-a1bb-e21963a79c83,68309
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113517
2c3f49c5-e2da-439f-a1bb-e21963a79c83,108606
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80035
2c3f49c5-e2da-439f-a1bb-e21963a79c83,42867
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113148
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112868
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113278
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113892
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113118
2c3f49c5-e2da-439f-a1bb-e21963a79c83,84296
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113136
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113642
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113306
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113521
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113497
2c3f49c5-e2da-439f-a1bb-e21963a79c83,87490
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113325
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113471
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113142
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113664
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112448
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113817
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113447
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113528
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113083
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113311
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113518
2c3f49c5-e2da-439f-a1bb-e21963a79c83,97084
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112673
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113476
2c3f49c5-e2da-439f-a1bb-e21963a79c83,78333
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112733
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112643
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113130
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112604
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112741
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113405
2c3f49c5-e2da-439f-a1bb-e21963a79c83,67635
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113824
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113842
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112748
2c3f49c5-e2da-439f-a1bb-e21963a79c83,101498
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113253
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113134
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112602
2c3f49c5-e2da-439f-a1bb-e21963a79c83,95019
2c3f49c5-e2da-439f-a1bb-e21963a79c83,104400
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113291
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113000
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113289
2c3f49c5-e2da-439f-a1bb-e21963a79c83,93488
2c3f49c5-e2da-439f-a1bb-e21963a79c83,74323
2c3f49c5-e2da-439f-a1bb-e21963a79c83,83826
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113108
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113414
2c3f49c5-e2da-439f-a1bb-e21963a79c83,47886
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112869
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113813
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113978
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113609
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113131
2c3f49c5-e2da-439f-a1bb-e21963a79c83,101812
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80413
2c3f49c5-e2da-439f-a1bb-e21963a79c83,111121
2c3f49c5-e2da-439f-a1bb-e21963a79c83,73148
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113773
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112440
2c3f49c5-e2da-439f-a1bb-e21963a79c83,108075
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112936
2c3f49c5-e2da-439f-a1bb-e21963a79c83,77921
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112415
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113503
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80437
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113155
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80993
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113317
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112721
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113386
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113498
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113544
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112530
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112900
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113203
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112447
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113647
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112670
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113809
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113273
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113499
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113682
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113712
2c3f49c5-e2da-439f-a1bb-e21963a79c83,101853
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112473
2c3f49c5-e2da-439f-a1bb-e21963a79c83,100539
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112802
2c3f49c5-e2da-439f-a1bb-e21963a79c83,108067
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112467
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113745
2c3f49c5-e2da-439f-a1bb-e21963a79c83,40982
2c3f49c5-e2da-439f-a1bb-e21963a79c83,59672
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112596
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113562
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112560
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113284
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113572
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112480
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112767
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113484
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113669
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113763
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112819
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113704
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80450
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113330
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113297
2c3f49c5-e2da-439f-a1bb-e21963a79c83,75722
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113271
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112434
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112500
2c3f49c5-e2da-439f-a1bb-e21963a79c83,739
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113515
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113008
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113490
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113575
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80452
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113724
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112914
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113238
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112442
2c3f49c5-e2da-439f-a1bb-e21963a79c83,22140
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112725
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112428
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113663
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113656
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112679
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113852
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112420
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96518
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113916
2c3f49c5-e2da-439f-a1bb-e21963a79c83,102570
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113880
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113733
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112554
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113592
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113843
2c3f49c5-e2da-439f-a1bb-e21963a79c83,63284
2c3f49c5-e2da-439f-a1bb-e21963a79c83,106077
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113635
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113096
2c3f49c5-e2da-439f-a1bb-e21963a79c83,82084
2c3f49c5-e2da-439f-a1bb-e21963a79c83,37289
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112852
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113261
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113660
2c3f49c5-e2da-439f-a1bb-e21963a79c83,82251
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112585
2c3f49c5-e2da-439f-a1bb-e21963a79c83,86687
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113172
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112917
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113293
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112566
2c3f49c5-e2da-439f-a1bb-e21963a79c83,95932
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113168
2c3f49c5-e2da-439f-a1bb-e21963a79c83,86733
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112639
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113363
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112771
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113601
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113473
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112583
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112519
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113811
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113011
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112742
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113793
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113047
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113307
2c3f49c5-e2da-439f-a1bb-e21963a79c83,60062
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113069
2c3f49c5-e2da-439f-a1bb-e21963a79c83,90568
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113440
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113853
2c3f49c5-e2da-439f-a1bb-e21963a79c83,106777
2c3f49c5-e2da-439f-a1bb-e21963a79c83,104712
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112457
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113502
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113644
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112620
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112951
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112572
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80411
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113909
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112923
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112957
2c3f49c5-e2da-439f-a1bb-e21963a79c83,82751
2c3f49c5-e2da-439f-a1bb-e21963a79c83,95465
2c3f49c5-e2da-439f-a1bb-e21963a79c83,82859
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113192
2c3f49c5-e2da-439f-a1bb-e21963a79c83,105309
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112492
2c3f49c5-e2da-439f-a1bb-e21963a79c83,90569
2c3f49c5-e2da-439f-a1bb-e21963a79c83,73934
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113133
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112981
2c3f49c5-e2da-439f-a1bb-e21963a79c83,76301
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113322
2c3f49c5-e2da-439f-a1bb-e21963a79c83,80447
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113866
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113703
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113987
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112969
2c3f49c5-e2da-439f-a1bb-e21963a79c83,86598
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112431
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112841
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112430
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113122
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112905
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112756
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112752
2c3f49c5-e2da-439f-a1bb-e21963a79c83,93384
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113666
2c3f49c5-e2da-439f-a1bb-e21963a79c83,85332
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113323
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113829
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113900
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112912
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113533
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113727
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113757
2c3f49c5-e2da-439f-a1bb-e21963a79c83,103844
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112538
2c3f49c5-e2da-439f-a1bb-e21963a79c83,56380
2c3f49c5-e2da-439f-a1bb-e21963a79c83,91868
2c3f49c5-e2da-439f-a1bb-e21963a79c83,106302
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112657
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113120
2c3f49c5-e2da-439f-a1bb-e21963a79c83,89557
2c3f49c5-e2da-439f-a1bb-e21963a79c83,83810
2c3f49c5-e2da-439f-a1bb-e21963a79c83,96522
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112919
2c3f49c5-e2da-439f-a1bb-e21963a79c83,30960
2c3f49c5-e2da-439f-a1bb-e21963a79c83,71163
2c3f49c5-e2da-439f-a1bb-e21963a79c83,71309
2c3f49c5-e2da-439f-a1bb-e21963a79c83,87252
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112636
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113615
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112632
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113367
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113374
2c3f49c5-e2da-439f-a1bb-e21963a79c83,88978
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113138
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112623
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113659
2c3f49c5-e2da-439f-a1bb-e21963a79c83,79524
2c3f49c5-e2da-439f-a1bb-e21963a79c83,84931
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113073
2c3f49c5-e2da-439f-a1bb-e21963a79c83,113457
2c3f49c5-e2da-439f-a1bb-e21963a79c83,112734
